id,institucion_id,autoridad,nombre_propuesto1,nombre_propuesto2,nombre_propuesto3,nombre_solicitado,nombre_autorizado,es_nombre_autorizado,fecha_autorizacion,created_at,updated_at,deleted_at
418,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 14:53,1900/01/01 00:00,1900/01/01 00:00
419,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 14:57,1900/01/01 00:00,1900/01/01 00:00
420,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 15:00,1900/01/01 00:00,1900/01/01 00:00
421,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 15:04,1900/01/01 00:00,1900/01/01 00:00
422,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 15:08,1900/01/01 00:00,1900/01/01 00:00
423,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 15:18,1900/01/01 00:00,1900/01/01 00:00
424,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 15:19,1900/01/01 00:00,1900/01/01 00:00
425,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 15:20,1900/01/01 00:00,1900/01/01 00:00
426,5,NULL,CENTRO DE VALORES,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/12 16:48,1900/01/01 00:00,1900/01/01 00:00
427,32,"Secretaría de Innovación, Ciencia y Tecnología",NULL,NULL,NULL,NULL,Instituto Enrique Rebsamen,1,2014/10/20,2019/11/13 10:06,1900/01/01 00:00,1900/01/01 00:00
428,33,"Secretaría de Innovación, Ciencia y Tecnología",NULL,NULL,NULL,NULL,Universidad de Artes Digitales,1,2018/06/13,2019/11/13 16:40,1900/01/01 00:00,1900/01/01 00:00
429,24,NULL,Instituto América,Instituto América Centro,Instituto América de Guadalajara,NULL,NULL,0,1900/01/01,2019/11/15 11:26,1900/01/01 00:00,1900/01/01 00:00
430,24,NULL,Instituto América,Instituto América Centro,Instituto América de Guadalajara,NULL,NULL,0,1900/01/01,2019/11/15 12:49,1900/01/01 00:00,1900/01/01 00:00
431,24,NULL,Instituto América,Instituto América Centro,Instituto América de Guadalajara,NULL,NULL,0,1900/01/01,2019/11/15 12:52,1900/01/01 00:00,1900/01/01 00:00
432,24,NULL,Instituto América,Instituto América Centro,Instituto América de Guadalajara,NULL,NULL,0,1900/01/01,2019/11/15 12:55,1900/01/01 00:00,1900/01/01 00:00
433,24,NULL,Instituto América,Instituto América Centro,Instituto América de Guadalajara,NULL,NULL,0,1900/01/01,2019/11/15 13:03,1900/01/01 00:00,1900/01/01 00:00
434,24,NULL,Instituto América,Instituto América Centro,Instituto América de Guadalajara,NULL,NULL,0,1900/01/01,2019/11/15 13:11,1900/01/01 00:00,1900/01/01 00:00
435,34,Secretaria de Innovación Ciencia y Tecnología,NULL,NULL,NULL,NULL,Universidad SIIGES SICYT,1,2019/01/01,2019/11/21 11:09,1900/01/01 00:00,1900/01/01 00:00
436,35,NULL,ESCUELA SUPERIOR DE COMERCIO INTERNACIONAL ,NULL,NULL,NULL,NULL,0,1900/01/01,2019/11/26 10:56,1900/01/01 00:00,1900/01/01 00:00
438,36,"Secretaría de Innovación, Ciencia y Tecnología",Instituto del Pacifico,NULL,NULL,Instituto del Pacifico,Instituto del Pacifico,1,2019/02/01,2019/11/26 12:51,2020/02/25 04:11,1900/01/01 00:00
440,38,"Secretaría de innovación, ciencia y tecnología",NULL,NULL,NULL,NULL,Instituto Sedano del Pacífico,1,2015/06/01,2019/11/27 11:17,1900/01/01 00:00,1900/01/01 00:00
441,36,NULL,Instituto del Pacifico,NULL,NULL,NULL,NULL,1,1900/01/01,2019/11/27 11:21,1900/01/01 00:00,1900/01/01 00:00
442,36,NULL,Instituto del Pacifico,NULL,NULL,NULL,NULL,1,1900/01/01,2019/11/27 11:25,1900/01/01 00:00,1900/01/01 00:00
443,36,NULL,Instituto del Pacifico,NULL,NULL,NULL,NULL,1,1900/01/01,2019/11/27 11:35,1900/01/01 00:00,1900/01/01 00:00
444,36,NULL,Instituto del Pacifico,NULL,NULL,NULL,NULL,1,1900/01/01,2019/11/27 11:48,1900/01/01 00:00,1900/01/01 00:00
445,36,NULL,Instituto del Pacifico,NULL,NULL,NULL,NULL,1,1900/01/01,2019/11/27 11:52,1900/01/01 00:00,1900/01/01 00:00
447,37,"Secretaría de Innovación, Ciencia y Tecnología",Escuela Superior de Comercio Internacional,ESCI,NULL,Escuela Superior de Comercio Internacional,Escuela Superior de Comercio Internacional,1,2019/02/01,2019/11/27 19:42,2020/01/22 14:31,1900/01/01 00:00
448,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 10:24,1900/01/01 00:00,1900/01/01 00:00
449,40,UNIVERSIDAD DE GUADALAJARA,NULL,NULL,NULL,NULL,Centro Universitario de Monterrey,1,2017/11/01,2019/11/28 12:11,1900/01/01 00:00,1900/01/01 00:00
450,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 12:30,1900/01/01 00:00,1900/01/01 00:00
451,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 13:21,1900/01/01 00:00,1900/01/01 00:00
452,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 13:26,1900/01/01 00:00,1900/01/01 00:00
453,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 13:31,1900/01/01 00:00,1900/01/01 00:00
454,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 13:31,1900/01/01 00:00,1900/01/01 00:00
455,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 13:46,1900/01/01 00:00,1900/01/01 00:00
456,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 13:57,1900/01/01 00:00,1900/01/01 00:00
457,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 14:06,1900/01/01 00:00,1900/01/01 00:00
458,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 14:07,1900/01/01 00:00,1900/01/01 00:00
459,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 17:50,1900/01/01 00:00,1900/01/01 00:00
460,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:06,1900/01/01 00:00,1900/01/01 00:00
461,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:08,1900/01/01 00:00,1900/01/01 00:00
462,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:12,1900/01/01 00:00,1900/01/01 00:00
463,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:35,1900/01/01 00:00,1900/01/01 00:00
464,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:35,1900/01/01 00:00,1900/01/01 00:00
465,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:43,1900/01/01 00:00,1900/01/01 00:00
466,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:49,1900/01/01 00:00,1900/01/01 00:00
467,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:54,1900/01/01 00:00,1900/01/01 00:00
468,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/11/28 18:59,1900/01/01 00:00,1900/01/01 00:00
469,39,NULL,Centro Universitario de Estudios Profesionales,Centro Universitario de Jalisco,Centro Universitario de Jalisco,NULL,NULL,0,1900/01/01,2019/12/02 13:44,2020/01/29 13:31,1900/01/01 00:00
470,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 13:45,1900/01/01 00:00,1900/01/01 00:00
471,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 13:45,1900/01/01 00:00,1900/01/01 00:00
472,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 13:46,1900/01/01 00:00,1900/01/01 00:00
473,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 13:51,1900/01/01 00:00,1900/01/01 00:00
474,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 14:01,1900/01/01 00:00,1900/01/01 00:00
475,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 14:10,1900/01/01 00:00,1900/01/01 00:00
476,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 14:32,1900/01/01 00:00,1900/01/01 00:00
477,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 15:05,1900/01/01 00:00,1900/01/01 00:00
478,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 15:14,1900/01/01 00:00,1900/01/01 00:00
479,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 17:06,1900/01/01 00:00,1900/01/01 00:00
480,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 17:06,1900/01/01 00:00,1900/01/01 00:00
481,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 17:28,1900/01/01 00:00,1900/01/01 00:00
482,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 18:19,1900/01/01 00:00,1900/01/01 00:00
483,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 18:22,1900/01/01 00:00,1900/01/01 00:00
484,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/02 18:24,1900/01/01 00:00,1900/01/01 00:00
485,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/12/02 19:48,1900/01/01 00:00,1900/01/01 00:00
486,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/12/02 20:10,1900/01/01 00:00,1900/01/01 00:00
487,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 08:45,1900/01/01 00:00,1900/01/01 00:00
488,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 08:46,1900/01/01 00:00,1900/01/01 00:00
489,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 08:49,1900/01/01 00:00,1900/01/01 00:00
490,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 08:52,1900/01/01 00:00,1900/01/01 00:00
491,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 08:54,1900/01/01 00:00,1900/01/01 00:00
492,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 08:57,1900/01/01 00:00,1900/01/01 00:00
493,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 09:11,1900/01/01 00:00,1900/01/01 00:00
494,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 09:20,1900/01/01 00:00,1900/01/01 00:00
495,42,UNIVERSIDAD DE GUADALAJARA,NULL,NULL,NULL,NULL,CAMPUS UNIVERSITARIO OCTAVIO PAZ,1,2016/07/15,2019/12/03 10:15,1900/01/01 00:00,1900/01/01 00:00
496,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 11:06,1900/01/01 00:00,1900/01/01 00:00
497,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:05,1900/01/01 00:00,1900/01/01 00:00
498,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:08,1900/01/01 00:00,1900/01/01 00:00
499,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:09,1900/01/01 00:00,1900/01/01 00:00
500,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:10,1900/01/01 00:00,1900/01/01 00:00
501,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:10,1900/01/01 00:00,1900/01/01 00:00
502,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:10,1900/01/01 00:00,1900/01/01 00:00
503,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:12,1900/01/01 00:00,1900/01/01 00:00
504,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:13,1900/01/01 00:00,1900/01/01 00:00
505,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:14,1900/01/01 00:00,1900/01/01 00:00
506,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:15,1900/01/01 00:00,1900/01/01 00:00
507,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:24,1900/01/01 00:00,1900/01/01 00:00
508,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:25,1900/01/01 00:00,1900/01/01 00:00
509,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:27,1900/01/01 00:00,1900/01/01 00:00
510,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:29,1900/01/01 00:00,1900/01/01 00:00
511,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:35,1900/01/01 00:00,1900/01/01 00:00
512,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:39,1900/01/01 00:00,1900/01/01 00:00
513,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:44,1900/01/01 00:00,1900/01/01 00:00
514,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:51,1900/01/01 00:00,1900/01/01 00:00
515,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 12:59,1900/01/01 00:00,1900/01/01 00:00
516,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:06,1900/01/01 00:00,1900/01/01 00:00
517,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:17,1900/01/01 00:00,1900/01/01 00:00
518,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:28,1900/01/01 00:00,1900/01/01 00:00
519,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:34,1900/01/01 00:00,1900/01/01 00:00
520,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:48,1900/01/01 00:00,1900/01/01 00:00
521,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:52,1900/01/01 00:00,1900/01/01 00:00
522,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 13:58,1900/01/01 00:00,1900/01/01 00:00
523,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 14:01,1900/01/01 00:00,1900/01/01 00:00
524,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 14:22,1900/01/01 00:00,1900/01/01 00:00
525,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 14:25,1900/01/01 00:00,1900/01/01 00:00
526,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 14:37,1900/01/01 00:00,1900/01/01 00:00
527,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 15:03,1900/01/01 00:00,1900/01/01 00:00
528,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 15:14,1900/01/01 00:00,1900/01/01 00:00
529,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 17:21,1900/01/01 00:00,1900/01/01 00:00
530,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 19:47,1900/01/01 00:00,1900/01/01 00:00
531,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 19:48,1900/01/01 00:00,1900/01/01 00:00
532,39,NULL,CENTRO UNIVERSITARIO DE ESTUDIOS PROFESIONALES ,CENTRO UNIVERSITARIO DE JALISCO,CENTRO UNIVERSITARIO DE OCCIDENTE,NULL,NULL,0,1900/01/01,2019/12/03 20:07,1900/01/01 00:00,1900/01/01 00:00
533,43,"Secretaría de Innovación, Ciencia y Tecnología",Centro Superior en Tecnologías de Información,Centro Superior en Tecnologías de Información,Centro Superior en Tecnologías de Información,Centro Superior en Tecnologías de Información,Centro Superior en Tecnologías de Información,1,2015/01/28,2019/12/04 11:22,1900/01/01 00:00,2023/02/22 10:35
534,1,NULL,Universidad Cuauhtémoc Plantel Guadalajara,NULL,NULL,NULL,NULL,1,1900/01/01,2019/12/04 11:53,1900/01/01 00:00,1900/01/01 00:00
535,1,NULL,Universidad Cuauhtémoc Plantel Guadalajara,NULL,NULL,NULL,NULL,1,1900/01/01,2019/12/04 12:01,1900/01/01 00:00,1900/01/01 00:00
536,1,NULL,Universidad Cuauhtémoc Plantel Guadalajara,NULL,NULL,NULL,NULL,1,1900/01/01,2019/12/04 13:45,1900/01/01 00:00,1900/01/01 00:00
537,44,"Secretaría de Innovación, Ciencia y Tecnología",NULL,NULL,NULL,NULL,Colegio de Notarios del Estado de Jalisco,1,2015/02/05,2019/12/04 15:53,1900/01/01 00:00,1900/01/01 00:00
538,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/12/04 18:22,1900/01/01 00:00,1900/01/01 00:00
539,37,NULL,Escuela Superior de Comercio Internacional,ESCI,NULL,NULL,NULL,1,1900/01/01,2019/12/05 14:02,1900/01/01 00:00,1900/01/01 00:00
540,41,NULL,Centro Educativo Valles Virtual CEVvi,Centro Virtual Educativo Valle,Aula Valles Virtual Educativa,NULL,NULL,0,1900/01/01,2019/12/05 15:41,2023/03/08 11:55,1900/01/01 00:00
